更新时间,#genre#
嘉佳卡通,http://106.120.14.74:2333/udp/225.1.8.170:9268
嘉佳卡通,http://110.177.146.152:888/udp/239.1.1.68:8068
嘉佳卡通,https://stream1.freetv.fun/jia-jia-qia-tong-23.ctv
嘉佳卡通,https://stream1.freetv.fun/jia-jia-qia-tong-gao-qing-1.m3u8
嘉佳卡通,http://123.122.162.250:19999/rtp/239.3.1.147:9268
嘉佳卡通,http://114.253.253.97:4001/rtp/239.3.1.147:9268
嘉佳卡通,http://1b6467f415.iok.la:9931/tsfile/live/1053_1.m3u8
嘉佳卡通,http://[2409:8087:74d9:21::6]/270000001128/9900000061/index.m3u8
嘉佳卡通,http://124.226.29.151:4022/udp/239.81.0.64:4056
嘉佳卡通,http://dd.ddzb.fun/php/migu.php?id=jjkt
嘉佳卡通,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000025964/1.m3u8?channel-id=ystenlive&Contentid=1000000002000025964&livemode=1&stbId=3
嘉佳卡通,http://202.103.213.10:8888/udp/239.81.0.64:4056
嘉佳卡通,http://wouu.net:9977/udp/239.93.0.246:5140
嘉佳卡通,http://1.203.110.68:8686/udp/225.1.8.170:9268
嘉佳卡通,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010102/1.m3u8
炫动卡通,http://144.123.220.38:80/wh7f454c46tw184021769_1366609685/2/00/CHANNEL00000050/2540800/1.m3u8
炫动卡通,http://112.234.23.81:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://221.178.19.118/liveplay-kk.rtxapp.com/live/program/live/jkys8m/8000000/mnf.m3u8
炫动卡通,http://60.26.62.138:4022/rtp/225.1.1.62:5002
炫动卡通,http://wouu.net:9977/udp/239.93.0.173:5140
CN卡通,mitv://135.148.104.228:19806/7eb800b1540d4aab9365efc149622aa0
CN卡通,https://stream1.freetv.fun/cnqia-tong-1.ctv
CN卡通,http://125.227.210.55:8167/VideoInput/play.ts
CN卡通,http://free.xiptv.x10.bz/kudou.php?id=65
海绵宝宝,http://159.75.85.63:35455/huya/11352919?cdn=hwcdn
海绵宝宝,http://diyp.zxxoo.work/huya/11352919
海绵宝宝,https://hw.flv.huya.com/src/1423782096-1423782096-6115097538950332416-2847687648-10057-A-0-1.flv
海绵宝宝,http://159.75.85.63:35455/huya/11352919?cdn=hscdn
动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-3.m3u8
动漫秀场,http://139.196.151.191:7549/rtp/239.45.3.134:5140
动漫秀场,http://122.9.151.210:2676/rtp/238.255.2.196:5999
动漫秀场,http://139.196.151.191:2051/rtp/239.45.3.134:5140
动漫秀场,https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-10.m3u8
动漫秀场,http://222.70.23.103:6666/udp/239.45.3.134:5140
动漫秀场,http://120.55.49.231:6519/rtp/233.50.201.184:5140
动漫秀场,http://139.196.151.191:4712/rtp/239.45.3.134:5140
动漫秀场,http://122.9.151.210:3163/rtp/238.255.2.196:5999
动漫秀场,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226197/index.m3u8
动漫秀场,http://122.9.151.210:5036/rtp/238.255.2.196:5999
动漫秀场,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226197/index.m3u8
动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-6.ctv
动漫秀场,http://60.164.128.167:8029/rtp/239.255.29.16:8231
动漫秀场,http://60.26.62.138:4022/rtp/225.1.1.134:5002
动漫秀场,http://124.226.29.151:4022/udp/239.81.0.68:4056
动漫秀场,http://111.123.105.133:8881/rtp/238.255.2.196:5999
动漫秀场,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000009/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000009&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
动漫秀场,http://139.196.151.191:8652/rtp/239.45.3.134:5140
动漫秀场,http://139.196.151.191:6221/rtp/239.45.3.134:5140
动漫秀场,http://122.9.151.210:887/rtp/238.255.2.196:5999
动漫秀场,http://110.177.146.152:888/udp/239.1.1.80:8080
动漫秀场,http://139.196.151.191:6846/rtp/239.45.3.134:5140
动漫秀场,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.148:8876
动漫秀场,http://221.196.136.66:1/udp/225.1.1.134:5002
动漫秀场,http://110.177.146.171:888/udp/239.1.1.80:8080
动漫秀场,https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-7.m3u8
动漫秀场,http://60.189.165.36:5555/rtp/233.50.201.184:5140
动漫秀场,http://122.9.151.210:7654/rtp/238.255.2.196:5999
动漫秀场,http://47.102.200.34:18081/live/program/live/dmxchd/4000000/mnf.m3u8
动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-2.ctv
动漫秀场,http://117.161.12.124/live/program/live/dmxc8m/8000000/mnf.m3u8
动漫秀场,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031113/1.m3u8
动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-4.m3u8
动漫秀场,https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-1.m3u8
动漫秀场,http://202.103.213.10:8888/udp/239.81.0.68:4056
动漫秀场,http://120.55.49.231:8617/rtp/233.50.201.184:5140
动漫秀场,http://122.9.151.210:2224/rtp/238.255.2.196:5999
茶啊二中「动画」,http://live.iill.top/huya.php?id=11213191
哆啦A梦「动漫」,http://live.iill.top/huya.php?id=11601963
航海王「动漫」,http://live.iill.top/huya.php?id=16913382
七龙珠「动漫」,http://live.iill.top/huya.php?id=11601966
猫和老鼠,http://live.iill.top/huya.php?id=11352879
猫和老鼠,http://cfss.cc/cdn/hy/11352879.m3u8
中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8
中华小当家,http://live.iill.top/huya.php?id=11342413
中华小当家,http://mtv.wuzhij.com/huya.php?id=24257300&cdn=txcdn
斗破苍穹玄幻剧,https://live.metshop.top/yy/1356051105
黑莓动画,http://[2409:8087:74d9:21::6]/270000001128/9900000096/index.m3u8
黑莓动画,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225662/2.m3u8
黑莓动画,http://[2409:8087:74d9:21::6]:80/270000001128/9900000096/index.m3u8
黑莓动画,http://[2409:8087:1a01:df::4007]/TVOD/88888888/224/3221225529/main.m3u8
黑莓动画,http://www.72444165.xyz:5005/itv/ystenlive/1000000004000021734
黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225662/index.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225662/1.m3u8
黑莓动画,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓动画,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓动画,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓动画,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000021734/1.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓动画,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓动画,http://39.135.133.167:80/TVOD/88888888/224/3221225529/main.m3u8
黑莓动画,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010002/1.m3u8
黑莓动画,http://[2409:8087:5e00:24::1e]:6060/000000001000/6497762188035533951/1.m3u8
黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
「斗鱼」火影忍者,http://live.iill.top/douyu.php?id=1997723
新动漫,http://202.103.213.10:8888/udp/239.81.0.235:4056
新动漫,http://221.196.136.66:1/udp/225.1.1.216:5002
新动漫,http://60.26.62.138:4022/rtp/225.1.1.216:5002
新动漫,http://124.226.29.151:4022/udp/239.81.0.235:4056
新动漫,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.18:9628
蜡笔小新,http://cfss.cc/cdn/hy/11352970.m3u8
宝宝动画,http://wouu.net:9977/udp/239.93.0.147:5140
睛彩少儿,http://[2409:8087:1a01:df::4051]/TVOD/88888888/224/3221225903/main.m3u8


戏曲频道,#genre#
梨园频道,http://nas.hssvm.com:8888/udp/225.1.1.202:5002
梨园频道,http://221.196.136.66:1/udp/225.1.2.104:5002
梨园频道,http://61.163.181.78:9901/tsfile/live/1006_1.m3u8
梨园频道,http://121.24.98.154:8090/hls/45/index.m3u8
梨园频道,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.19:9634
梨园频道,http://123.180.177.20:16000/udp/239.253.93.133:6441
梨园频道,http://60.26.62.138:4022/rtp/225.1.1.202:5002
梨园频道,http://121.24.98.232:8090/hls/45/index.m3u8
梨园频道,http://www.furymax.top:85/rtp/239.69.1.33:9838
戏曲精选,http://wouu.net:9977/udp/239.93.0.144:5140
戏曲精选,http://47.102.200.34:18081/live/program/live/xqjx8m/8000000/mnf.m3u8
东森戏剧,mitv://135.148.104.228:19806/d6863286fa4a40cbbf9f93bd5c1e5733
东森戏剧,http://211.72.65.236:8530/.m3u8
东森戏剧,https://stream1.freetv.fun/63afc04b6f48d6ab1be98e6ac787f6a5ae5341600353f7f32af5bd39bd544b07.m3u8
东森戏剧,p2p://135.148.104.228:19806/627f01a67cc04477b166c3640b075ce7.ts
东森戏剧,p3p://108.181.32.169:28946/64251f7a000bc46eea5c79536d5e2a0e
东森戏剧,p2p://142.54.189.229:3456/64df12c40004572504a776c51f557ae3.ts
东森戏剧,http://50.7.234.10:8278/ettvdrama/playlist.m3u8?tid=MA2A9945921599459215&ct=19249&tsum=c9097ecdf4a17c0922196dbf04b0c6e7
东森戏剧,p3p://108.181.32.169:23201/64251f7a000bc46eea5c79536d5e2a0e
龙华戏剧,https://litv.zapi.us.kg/?id=litv-longturn18
龙华戏剧,http://23.224.49.18:8866/1026.php?id=litv-longturn18
龙华戏剧,http://104.233.187.193/php/pachongbo_fandai.php?url=http://104.233.187.193/php/litv.php?id=litv-longturn18
龙华戏剧,https://s2-10623-kwimgs.52520.xyz/4gtv.php?key=e7613508260c3c3d8d25b90c55a923bf&id=litv-longturn18
龙华戏剧,http://50.7.234.10:8278/lunghuaxiju_twn/playlist.m3u8?tid=m5c1b0bf1531015581628&ct=17874&tsum=2d2c4d6761fa92d63b97c0fe787007cb
龙华戏剧,https://4gtv.pendy.us.kg/4gtv.php?id=litv-longturn18
龙华戏剧,https://stream1.freetv.fun/long-hua-xi-ju-1.ctv
龙华戏剧,mitv://135.148.104.228:19806/b3526dee03424c8090e6d4d5e787c56b
龙华戏剧,http://211.72.65.236:8549/.m3u8
龙华戏剧,http://50.7.238.114:8278/lunghuaxiju_twn/playlist.m3u8?tid=MF2F2793524427935244&ct=19249&tsum=db1ef83fbbbae9a364979295fd690f7d
龙华戏剧,http://litv.zapi.us.kg/?id=litv-longturn18
龙华戏剧,P2p://135.148.104.228:19806/57cd38447bf54bb194b50b519de2e928.ts
三立戏剧,https://stream1.freetv.fun/san-li-xi-ju-1.m3u8
三立戏剧,p3p://108.181.32.169:28946/64251e39000ed5bbea579433569b6381
三立戏剧,https://stream1.freetv.fun/38b16d6f182cd55b7a542696a148d850cf352ea7c01b6a76d452002644e34fbb.m3u8
三立戏剧,http://50.7.234.10:8278/sanlixiju_twn/playlist.m3u8?tid=MA8A4626080046260800&ct=19053&tsum=205a453781925ebfb8996c1db8d4ed59
三立戏剧,mitv://135.148.104.228:19806/3e3919a7f09443d1b07bdea99f22e42f
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
三立戏剧,http://50.7.234.10:8278/sanlixiju_twn/playlist.m3u8?ct=19226&tid=MBDB8405357084053570&tsum=78944c0951d21a699e46fff4318a3799
三立戏剧,p3p://108.181.32.169:23201/64251e39000ed5bbea579433569b6381
三立戏剧,P2p://135.148.104.228:19806/1dd5c258f8bd40f99e89659a2a4cea74.ts
七彩戏剧,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000010&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
七彩戏剧,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000010&IAS
七彩戏剧,http://202.103.213.10:8888/udp/239.81.0.70:4056
七彩戏剧,http://tvbox6.icu/tv/migu.php?id=qcxj
七彩戏剧,http://60.26.62.138:4022/rtp/225.1.1.86:5002
七彩戏剧,http://222.70.23.103:6666/udp/239.45.3.61:5140
七彩戏剧,http://nas.hssvm.com:8888/udp/225.1.1.86:5002
七彩戏剧,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000010&IASHttpSessionId=OTT19019320240419154124000281
七彩戏剧,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000010&IASHttpSessionId=OTT19019320240419154124000281
七彩戏剧,http://124.226.29.151:4022/udp/239.81.0.70:4056
七彩戏剧,http://dd.ddzb.fun/php/migu.php?id=qcxj
公视戏剧,https://4gtv.pendy.us.kg/4gtv.php?id=4gtv-4gtv042
公视戏剧,https://stream1.freetv.fun/gong-shi-xi-ju-2.ctv
公视戏剧,http://104.233.187.193/php/pachongbo_fandai.php?url=http://104.233.187.193/php/litv.php?id=4gtv-4gtv042
公视戏剧,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv042
公视戏剧,https://stream1.freetv.fun/gong-shi-xi-ju-3.ctv
公视戏剧,http://litv.zapi.us.kg/?id=4gtv-4gtv042
公视戏剧,https://stream1.freetv.fun/gong-shi-xi-ju-4.ctv
公视戏剧,https://litv.zapi.us.kg/?id=4gtv-4gtv042
岭南戏剧,http://219.159.194.172:8181/tsfile/live/1006_1.m3u8
岭南戏剧,http://222.218.158.104:8181/tsfile/live/1006_1.m3u8
曲剧《桑林收子》,http://gcw.bdcdn.shoujiduoduo.com/v/190617/2282c7e70fc99fe1e7e065e32b1ab2b9.mp4
曲剧《四郎探母》,http://gcw.bdcdn.shoujiduoduo.com/v/190218/c981286b5772c5c5351b202973680264.mp4
曲剧《四郎探母》,http://gcw.bdcdn.shoujiduoduo.com/v/191208/1aef74e8889ab9199f60927ac66b0885.mp4
曲剧《背靴访帅》,http://gcw.bdcdn.shoujiduoduo.com/v/200831/2d7d5874b132f83b8f6d7c2e24ee3cdf.mp4
曲剧《李豁子做梦》,http://gcw.bdcdn.shoujiduoduo.com/v/191208/d1a3c9f90719f7eebdafd964b7bcb8f8.mp4
曲剧《刘公案》,http://gcw.bdcdn.shoujiduoduo.com/v/190429/2ef6445a1215cf06049cac61d72f201e.mp4
曲剧《风雪配》,http://gcw.bdcdn.shoujiduoduo.com/v/190702/3e371e8c94d2e1070319298ce2f9c2b7.mp4
曲剧《十八哭》,http://gcw.bdcdn.shoujiduoduo.com/v/190304/7dc7811188639217fb8299804021325f.mp4
曲剧《王华买爹》,http://gcw.bdcdn.shoujiduoduo.com/v/190902/19ce2ae8133857ae7ffc2dbe0c674a3b.mp4


综艺频道,#genre#
热门综艺,http://wouu.net:9977/udp/239.93.0.151:5140
超级综艺,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000006000268002/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268002&livemode=1&stbId=3
超级综艺,http://39.134.65.73:80/PLTV/88888888/224/3221225550/1.m3u8
超级综艺,http://39.135.133.157:80/PLTV/88888888/224/3221225550/1.m3u8
超级综艺,http://39.135.133.174:80/PLTV/88888888/224/3221225550/1.m3u8
超级综艺,http://[2409:8087:1a01:df::4003]/TVOD/88888888/224/3221225642/main.m3u8
超级综艺,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
超级综艺,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
超级综艺,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225714/index.m3u8
超级综艺,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000025771/1.m3u8
超级综艺,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000023658/1.m3u8
超级综艺,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000006000268002/1.m3u8
超级综艺,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010062/1.m3u8
超级综艺,http://[2409:8087:74d9:21::6]/270000001128/9900000019/index.m3u8
超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
超级综艺,http://www.72444165.xyz:5005/itv/ystenlive/1000000006000268002
金牌综艺,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000004000026167/1.m3u8?channel-id=ystenlive&Contentid=1000000004000026167&livemode=1&stbId=3
金牌综艺,http://39.134.65.73:80/PLTV/88888888/224/3221225635/1.m3u8
金牌综艺,http://39.135.133.154:80/TVOD/88888888/224/3221225525/main.m3u8
金牌综艺,http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
金牌综艺,http://39.135.133.155:80/TVOD/88888888/224/3221225525/main.m3u8
金牌综艺,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
金牌综艺,http://39.135.133.157:80/PLTV/88888888/224/3221225635/1.m3u8
金牌综艺,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
金牌综艺,http://[2409:8087:1a01:df::4001]/TVOD/88888888/224/3221225525/main.m3u8
金牌综艺,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
金牌综艺,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
金牌综艺,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
金牌综艺,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225666/index.m3u8
金牌综艺,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000026167/1.m3u8
金牌综艺,http://[2409:8087:5e00:24::1e]:6060/000000001000/6399725674632152632/1.m3u8
金牌综艺,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010086/1.m3u8
金牌综艺,http://[2409:8087:74d9:21::6]/270000001128/9900000112/index.m3u8
金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
金牌综艺,http://www.72444165.xyz:5005/itv/ystenlive/1000000004000026167


音乐频道,#genre#
治愈•放松「音乐」,http://live.iill.top/huya.php?id=21241811
阅读•学习「音乐」,http://live.iill.top/huya.php?id=21241813
音乐石榴「音乐」,http://live.iill.top/huya.php?id=17091681


游戏频道,#genre#
NewTV哒啵电竞,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000006000032327/1.m3u8?channel-id=ystenlive&Contentid=1000000006000032327&livemode=1&stbId=3
「B站」CS_2,http://live.iill.top/bilibili.php?id=21622811
「B站」JJ斗地主,http://live.iill.top/bilibili.php?id=22021983
「B站」QQ飞车•手游,http://live.iill.top/bilibili.php?id=21743919
「B站」使命召唤•手游,http://live.iill.top/bilibili.php?id=22741849
「B站」无畏契约,http://live.iill.top/bilibili.php?id=22908869
「B站」王者荣耀_𝟙,http://live.iill.top/bilibili.php?id=55
「B站」王者荣耀_𝟚,http://live.iill.top/bilibili.php?id=21654762
「B站」第五人格,http://live.iill.top/bilibili.php?id=5555
「B站」绝地求生,http://live.iill.top/bilibili.php?id=98
「B站」英雄联盟,http://live.iill.top/bilibili.php?id=6
「B站」英雄联盟•手游,http://live.iill.top/bilibili.php?id=23138275
「斗鱼」DOTA2,http://live.iill.top/douyu.php?id=3811559
「斗鱼」FIFA,http://live.iill.top/douyu.php?id=7692166
「斗鱼」JJ斗地主,http://live.iill.top/douyu.php?id=488743
「斗鱼」QQ飞车•手游,http://live.iill.top/douyu.php?id=5040227
「斗鱼」云顶之弈,http://live.iill.top/douyu.php?id=522423
「斗鱼」使命召唤•手游,http://live.iill.top/douyu.php?id=9223245
「斗鱼」原神,http://live.iill.top/douyu.php?id=10853239
「斗鱼」和平精英,http://live.iill.top/douyu.php?id=999
「斗鱼」我的世界,http://live.iill.top/douyu.php?id=738878
「斗鱼」无畏契约,http://live.iill.top/douyu.php?id=4585645
「斗鱼」梦幻西游·手游,http://live.iill.top/huya.php?id=9163712
「斗鱼」永劫无间,http://live.iill.top/huya.php?id=9662891
「斗鱼」王者荣耀_𝟙,http://live.iill.top/douyu.php?id=1863767
「斗鱼」王者荣耀_𝟚,http://live.iill.top/douyu.php?id=1984839
「斗鱼」穿越火线_𝟙,http://live.iill.top/douyu.php?id=605964
「斗鱼」穿越火线_𝟚,http://live.iill.top/douyu.php?id=5388537
「斗鱼」第五人格,http://live.iill.top/douyu.php?id=3226194
「斗鱼」绝地求生,http://live.iill.top/douyu.php?id=100
「斗鱼」英雄联盟_𝟙,http://live.iill.top/douyu.php?id=288016
「斗鱼」英雄联盟_𝟚,http://live.iill.top/douyu.php?id=424559
「斗鱼」街霸,http://live.iill.top/huya.php?id=11437
「斗鱼」跑跑卡丁车,http://live.iill.top/douyu.php?id=7722576
「斗鱼」跑跑卡丁车•手游,http://live.iill.top/douyu.php?id=6672862
「斗鱼」金铲铲之战,http://live.iill.top/douyu.php?id=9715241
「虎牙」DOTA2,http://live.iill.top/huya.php?id=660118
「虎牙」使命召唤•手游,http://live.iill.top/huya.php?id=11718629
「虎牙」和平精英,http://live.iill.top/huya.php?id=660006
「虎牙」无畏契约,http://live.iill.top/huya.php?id=660679
「虎牙」永劫无间,http://live.iill.top/huya.php?id=660115
「虎牙」王者荣耀_𝟙,http://live.iill.top/huya.php?id=660002
「虎牙」王者荣耀_𝟚,http://live.iill.top/huya.php?id=660164
「虎牙」穿越火线,http://live.iill.top/huya.php?id=660101
「虎牙」穿越火线•手游,http://live.iill.top/huya.php?id=660102
「虎牙」第五人格,http://live.iill.top/huya.php?id=idvesports
「虎牙」绝地求生_𝟙,http://live.iill.top/huya.php?id=660004
「虎牙」绝地求生_𝟚,http://live.iill.top/huya.php?id=660005
「虎牙」英雄联盟_𝟙,http://live.iill.top/huya.php?id=660000
「虎牙」逆战,http://live.iill.top/huya.php?id=nsl2021
「虎牙」金铲铲之战,http://live.iill.top/huya.php?id=660579
哒啵电竞,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000003000000066/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000003000000066&IAS
哒啵电竞,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000003000000066/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000003000000066&IASHttpSessionId=OTT19019320240419154124000281
哒啵电竞,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000003000000066/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000003000000066&IASHttpSessionId=OTT19019320240419154124000281
哒啵电竞,http://[2409:8087:74d9:21::6]/270000001128/9900000121/index.m3u8
哒啵电竞,http://www.72444165.xyz:5005/itv/ystenlive/1000000006000032327
游戏风云,http://110.177.146.152:888/udp/239.1.1.83:8083
游戏风云,http://110.177.146.171:888/udp/239.1.1.83:8083
游戏风云,http://111.123.105.133:8881/rtp/238.255.2.197:5999
游戏风云,http://119.166.159.120:6666/udp/239.253.254.95:8000
游戏风云,http://120.55.49.231:6519/rtp/233.50.201.183:5140
游戏风云,http://120.55.49.231:8617/rtp/233.50.201.183:5140
游戏风云,http://120.55.49.231:9041/rtp/233.50.201.183:5140
游戏风云,http://122.9.151.210:2224/rtp/238.255.2.197:5999
游戏风云,http://122.9.151.210:2676/rtp/238.255.2.197:5999
游戏风云,http://122.9.151.210:3163/rtp/238.255.2.197:5999
游戏风云,http://122.9.151.210:5036/rtp/238.255.2.197:5999
游戏风云,http://122.9.151.210:7654/rtp/238.255.2.197:5999
游戏风云,http://122.9.151.210:887/rtp/238.255.2.197:5999
游戏风云,http://124.226.29.151:4022/udp/239.81.0.72:4056
游戏风云,http://139.196.151.191:2051/rtp/239.45.3.131:5140
游戏风云,http://139.196.151.191:4712/rtp/239.45.3.131:5140
游戏风云,http://139.196.151.191:6221/rtp/239.45.3.131:5140
游戏风云,http://139.196.151.191:6846/rtp/239.45.3.131:5140
游戏风云,http://139.196.151.191:7549/rtp/239.45.3.131:5140
游戏风云,http://139.196.151.191:8652/rtp/239.45.3.131:5140
游戏风云,http://202.103.213.10:8888/udp/239.81.0.72:4056
游戏风云,http://221.196.136.66:1/udp/225.1.1.135:5002
游戏风云,http://222.70.23.103:6666/udp/239.45.3.131:5140
游戏风云,http://223.12.185.161:8083/udp/239.1.1.83:8083
游戏风云,http://36.46.98.55:8010/rtp/239.111.205.4:5140
游戏风云,http://47.102.200.34:18081/live/program/live/yxfyhd/4000000/mnf.m3u8
游戏风云,http://60.189.165.36:5555/rtp/233.50.201.183:5140
游戏风云,http://60.26.3.124:7000/udp/225.1.1.135:5002
游戏风云,http://60.26.62.138:4022/rtp/225.1.1.135:5002
游戏风云,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031114/1.m3u8
游戏风云,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000011/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000011&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
游戏风云,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226187/index.m3u8
游戏风云,http://dd.ddzb.fun/php/migu.php?id=yxfy
游戏风云,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.145:8858
游戏风云,http://kxrj.site:998/123/mg.php?id=yxfy
游戏风云,http://p.ytelc.com/169l/0/aikan.php?id=yxfy
游戏风云,http://rihou.cc:567/23201.php?id=yxfy
游戏风云,http://ttkx.live:55/lib/aikan.php?id=yxfy
游戏风云,http://wouu.net:9977/udp/239.93.0.136:5140
游戏风云,http://zbdl.jsonjk.top/MGDL/ZBmgDL.php?id=yxfy
电竞天堂,http://wouu.net:9977/udp/239.93.1.135:5140

解说频道,#genre#
七龙珠「解说」,http://live.iill.top/huya.php?id=25650806
动漫•1「解说」,http://live.iill.top/huya.php?id=19757963
恐怖电影「解说」,http://live.iill.top/huya.php?id=23419131
止戈电影「解说」,http://live.iill.top/huya.php?id=19863777
漫威「解说」,http://live.iill.top/huya.php?id=17089779
电影•1「解说」,http://live.iill.top/huya.php?id=20289754
电影•2「解说」,http://live.iill.top/huya.php?id=24983280
电影•3「解说」,http://live.iill.top/huya.php?id=24396428
电视剧•1「解说」,http://live.iill.top/huya.php?id=21277391
电视剧•2「解说」,http://live.iill.top/huya.php?id=25018873
美剧「解说」,http://live.iill.top/huya.php?id=20488841
解说_乌贼说电影,http://cfss.cc/cdn/hy/16604522.flv
解说_乌贼说电影,http://diyp.zxxoo.work/huya/16604522
